tweet_id,text,url,date,author,retweet_count,reply_count,likes_count,quote_count,mentions,hashtags,media
1434589673867956227,"RT @boschildrensrad: Congratulations to our new Pediatric Radiology Fellowship Director, Dr. Neha Kwatra! @nkrad We are excited to have you…",https://twitter.com/477979903/status/1434589673867956227,2021-09-05T18:50:06.000Z,477979903,1,0,0,0,"@boschildrensrad, @nkrad",,
1434587643795419141,"RT @msk_munoz: ISAKOS classification of meniscal tears 

Discourages use of red &amp; white terms. The current ISAKOS recommendation here 👇

#r…",https://twitter.com/1103777359457673217/status/1434587643795419141,2021-09-05T18:42:02.000Z,1103777359457673217,31,0,0,0,@msk_munoz,,
1434587605623050243,RT @Applied_Rad: What's your dx? Middle-aged woman presented to the emergency department with a chief complaint of sudden onset excruciatin…,https://twitter.com/142372099/status/1434587605623050243,2021-09-05T18:41:53.000Z,142372099,6,0,0,0,@Applied_Rad,,
1434586289475514368,"Lee's Summit Medical Center is looking for teammates like you. See our latest Medical General job openings, including ""Rad Tech"", via the link in our bio. #radiology #Medtech",https://twitter.com/29916461/status/1434586289475514368,2021-09-05T18:36:39.000Z,29916461,0,0,0,0,,"#radiology, #Medtech",
1434585971215974401,What's your dx? Middle-aged woman presented to the emergency department with a chief complaint of sudden onset excruciating epigastric pain Full case and answer: https://t.co/I3BHnm7s3U #AbRad #RadRes #radiology #radiologist https://t.co/BpnI8c4DLP,https://twitter.com/229219930/status/1434585971215974401,2021-09-05T18:35:23.000Z,229219930,6,0,11,0,,"#AbRad, #RadRes, #radiology, #radiologist","https://pbs.twimg.com/media/E-isVrjX0AE8Xpv.jpg, https://pbs.twimg.com/media/E-isVp1XIAo-VUO.jpg"
1434583083185958915,"RT @rkryu: An excellent, practical, and useful talk on Medical Decision Making/Time and E&amp;M coding in 2021 by @stuschroff #WAIS21 #IRad #Tw…",https://twitter.com/1268263378356629505/status/1434583083185958915,2021-09-05T18:23:54.000Z,1268263378356629505,1,0,0,0,"@rkryu, @stuschroff","#WAIS21, #IRad",
1434582765568241668,RT @Radiology_AI: A neural network produced synthetic T2 maps of cartilage based on anatomical MRI scans not designed for T2 mapping https:…,https://twitter.com/1057655612031541248/status/1434582765568241668,2021-09-05T18:22:39.000Z,1057655612031541248,3,0,0,0,@Radiology_AI,,
1434582713953030154,RT @Radiology_AI: Variational autoencoders with unsupervised learning can detect incorrect organ segmentations on CT https://t.co/mIrAT2SUB…,https://twitter.com/1057655612031541248/status/1434582713953030154,2021-09-05T18:22:26.000Z,1057655612031541248,5,0,0,0,@Radiology_AI,,
1434579887147257857,RT @TLHM_MD: #Radres - diagnosis? Wrong answers only… @RadioGyan @svweisman @LucyModahlMD @radiologistpage @hochhegger,https://twitter.com/998410814779461632/status/1434579887147257857,2021-09-05T18:11:12.000Z,998410814779461632,1,0,0,0,"@TLHM_MD, @RadioGyan, @svweisman, @LucyModahlMD, @radiologistpage, @hochhegger",#Radres,
1434579833829343233,"Application of conventional ultrasonography combined with contrast-enhanced ultrasonography in the axillary lymph nodes and evaluation of the efficacy of neoadjuvant chemotherapy in breast cancer patients
https://t.co/PuQL4ktyxd
#Radiology #RadOnc https://t.co/krXW20rPJh",https://twitter.com/2474090112/status/1434579833829343233,2021-09-05T18:11:00.000Z,2474090112,0,0,0,0,,"#Radiology, #RadOnc",https://pbs.twimg.com/media/E9oLCObXMAY_0yq.png
1434579561216462848,RT @Dr_Sudi: @Kuldeep1926 @DrSteveElias Ropey vv rarely from MTS. PE important as edema of entire leg is more MTS. Sxs such as below knee e…,https://twitter.com/4111767083/status/1434579561216462848,2021-09-05T18:09:55.000Z,4111767083,2,0,0,0,"@Dr_Sudi, @Kuldeep1926, @DrSteveElias",,
1434578087136665608,#Radres - diagnosis? Wrong answers only… @RadioGyan @svweisman @LucyModahlMD @radiologistpage @hochhegger https://t.co/r0E03BkDdb,https://twitter.com/962472278905835520/status/1434578087136665608,2021-09-05T18:04:03.000Z,962472278905835520,1,8,7,0,"@RadioGyan, @svweisman, @LucyModahlMD, @radiologistpage, @hochhegger",#Radres,
REPLIES
@TLHM_MD @RadioGyan @svweisman @LucyModahlMD @radiologistpage @hochhegger Taliban(false lumen) take over Afghanistan (true lumen).
@TLHM_MD @RadioGyan @svweisman @LucyModahlMD @radiologistpage @hochhegger Earthworm in aorta😀
@TLHM_MD @RadioGyan @svweisman @LucyModahlMD @radiologistpage @hochhegger Bovine arch
"@TLHM_MD @RadioGyan @svweisman @LucyModahlMD @radiologistpage @hochhegger Bipartite aorta, an anatomic variant."
@TLHM_MD @RadioGyan @svweisman @LucyModahlMD @radiologistpage @hochhegger Aortic shmoo
@TLHM_MD @RadioGyan @svweisman @LucyModahlMD @radiologistpage @hochhegger Aspirated banana split.
@TLHM_MD @RadioGyan @svweisman @radiologistpage @hochhegger Yinned yang
@TLHM_MD @RadioGyan @svweisman @LucyModahlMD @radiologistpage @hochhegger Imbalance of the 4th chakra.
1434577559501426689,"An excellent, practical, and useful talk on Medical Decision Making/Time and E&amp;M coding in 2021 by @stuschroff #WAIS21 #IRad #TwittIR @USC_IR Lots of attendees will want access to review his slidedeck later! @wais4100 https://t.co/YsZyOSH4eU",https://twitter.com/213736123/status/1434577559501426689,2021-09-05T18:01:58.000Z,213736123,1,0,16,1,"@stuschroff, @USC_IR, @wais4100","#WAIS21, #IRad, #TwittIR",https://pbs.twimg.com/media/E-ikru6VUAIuCY7.jpg
1434577067522215940,"Congratulations to our new Pediatric Radiology Fellowship Director, Dr. Neha Kwatra! @nkrad We are excited to have you in this role! Our current fellows and future fellows are so lucky to have you as their PD. #womeninradiology #pedrad #radiology  #Fellowship https://t.co/btk8ehcyc1",https://twitter.com/1115249291365363718/status/1434577067522215940,2021-09-05T18:00:00.000Z,1115249291365363718,1,0,20,0,@nkrad,"#womeninradiology, #pedrad, #radiology, #Fellowship",https://pbs.twimg.com/media/E-OJPjvUcAE2mqi.jpg
1434576466906341378,#الأشعةالتداخلية #Irad https://t.co/rM5kCWezJY,https://twitter.com/1006169407/status/1434576466906341378,2021-09-05T17:57:37.000Z,1006169407,1,0,4,0,,"#الأشعةالتداخلية, #Irad",
1434574651527729155,RT @Radiology_AI: A neural network produced synthetic T2 maps of cartilage based on anatomical MRI scans not designed for T2 mapping https:…,https://twitter.com/290980590/status/1434574651527729155,2021-09-05T17:50:24.000Z,290980590,3,0,0,0,@Radiology_AI,,
1434574642153410569,RT @Radiology_AI: Learn the details of a winning solution to the 2020 @RSNA-@thoracicRad Pulmonary Embolism Detection competition https://t…,https://twitter.com/290980590/status/1434574642153410569,2021-09-05T17:50:22.000Z,290980590,1,0,0,0,"@Radiology_AI, @RSNA, @thoracicrad",,
1434574616534597636,RT @Radiology_AI: Are modern-day GANs similar to medieval alchemy? https://t.co/Pon5Jn6oX0 @JanFritzMSK @PaulYiMD @nyu_mskrad #MSKRad #AI #…,https://twitter.com/290980590/status/1434574616534597636,2021-09-05T17:50:16.000Z,290980590,6,0,0,0,"@Radiology_AI, @JanFritzMSK, @PaulYiMD, @nyu_mskrad","#MSKRad, #AI",
1434574605973344265,RT @Radiology_AI: Variational autoencoders with unsupervised learning can detect incorrect organ segmentations on CT https://t.co/mIrAT2SUB…,https://twitter.com/290980590/status/1434574605973344265,2021-09-05T17:50:13.000Z,290980590,5,0,0,0,@Radiology_AI,,
1434574553632710656,"RT @Radiology_AI: See how upstream image acquisition, reconstruction, and preprocessing affect head CT triage https://t.co/PpnIhZqIpp @Stan…",https://twitter.com/290980590/status/1434574553632710656,2021-09-05T17:50:01.000Z,290980590,1,0,0,0,@Radiology_AI,,
1434560253232926722,RT @Radiology_AI: A #DeepLearning model simulated postcontrast T1-weighted MR images of gliomas from noncontrast images https://t.co/74Owp4…,https://twitter.com/2945480147/status/1434560253232926722,2021-09-05T16:53:11.000Z,2945480147,3,0,0,0,@Radiology_AI,#DeepLearning,
1434559453962113033,Junior #radres - name the sign and diagnosis 🫁 From @RadiologySigns #radiology #chestrad @n_nidhidesai95 @MichaelJGonzle1 @DrASachedinaMD @sasullivanMD @hochhegger @NatalieRads @AllenMaoMD @StephanAltmayer @martinazaguini @BodeRads @arathimd @LucyModahlMD https://t.co/QHOKD5rsM4,https://twitter.com/962472278905835520/status/1434559453962113033,2021-09-05T16:50:01.000Z,962472278905835520,0,0,6,0,"@RadiologySigns, @n_nidhidesai95, @MichaelJGonzle1, @DrASachedinaMD, @sasullivanMD, @hochhegger, @NatalieRads, @AllenMaoMD, @StephanAltmayer, @martinazaguini, @BodeRads, @arathimd, @LucyModahlMD","#radres, #radiology, #chestrad",
1434559033176993801,"Pulsatile tinnitus caused by an aneurysm of the transverse-sigmoid sinus treated with endovascular occlusion with detachable coils.

https://t.co/3mKy10Ayml

#radres 
#FOAMed https://t.co/sC9RcChDHD",https://twitter.com/1431644418294026244/status/1434559033176993801,2021-09-05T16:48:20.000Z,1431644418294026244,0,0,0,0,,"#radres, #FOAMed",https://pbs.twimg.com/media/E-iTMICWEAMkoRk.png
1434558646751535109,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/424613365/status/1434558646751535109,2021-09-05T16:46:48.000Z,424613365,149,0,0,0,@tabby_kennedy,,
1434558078796681218,The latest Radiology Update! https://t.co/4T3zJpqD9G #radiology #covid19,https://twitter.com/94426235/status/1434558078796681218,2021-09-05T16:44:33.000Z,94426235,0,0,0,0,,"#radiology, #covid19",
1434556932342181889,"Help move health care into the future. At Banner Health we are changing health care to make the experience the best it can be. If that sounds like something you want to be part of, apply today in #SunCity, AZ. https://t.co/bv9QQYJFZl #radiology",https://twitter.com/23130609/status/1434556932342181889,2021-09-05T16:40:00.000Z,23130609,0,0,0,0,,"#SunCity, #radiology",
1434485091061874690,RT @TLHM_MD: #Radres - 40 year old w/ recurrent cough &amp; sinusitis. Diagnosis? 🫁 From @radsigns #radiology #chestrad @hochhegger @RituGill20…,https://twitter.com/2585019480/status/1434485091061874690,2021-09-05T11:54:31.000Z,2585019480,3,0,0,0,"@TLHM_MD, @radsigns, @hochhegger","#Radres, #radiology, #chestrad",
1434484996526559232,#Radres - 40 year old w/ recurrent cough &amp; sinusitis. Diagnosis? 🫁 From @radsigns #radiology #chestrad @hochhegger @RituGill2014 @LucyModahlMD @farouk_dako @edonnellymdphd @jannimd @DanielaMartinMD @svweisman @cfmunozn @csilvafa https://t.co/swYMldcoeY,https://twitter.com/962472278905835520/status/1434484996526559232,2021-09-05T11:54:09.000Z,962472278905835520,3,0,8,0,"@radsigns, @hochhegger, @RituGill2014, @LucyModahlMD, @farouk_dako, @edonnellymdphd, @jannimd, @DanielaMartinMD, @svweisman, @cfmunozn, @csilvafa","#Radres, #radiology, #chestrad",
1434483130560393217,"RT @TLHM_MD: #RT - Given the central role of sponsorship in career advancement, departments are called upon to implement formal sponsorship…",https://twitter.com/22790530/status/1434483130560393217,2021-09-05T11:46:44.000Z,22790530,2,0,0,0,@TLHM_MD,#RT,
1434481648884670470,"RT @Radiopaedia: Q: This 85yo male fell over. You won't miss the fracture but you might miss the...
ANSWER: https://t.co/dbSSxBDhit
#FOAMra…",https://twitter.com/2928647725/status/1434481648884670470,2021-09-05T11:40:51.000Z,2928647725,30,0,0,0,@Radiopaedia,,
1434481528294281216,RT @anatomy4frcr: Look out for the tweets from @_the_SRT starting 6 September 21 #A4F #FOAMed #FOAMrad #radres https://t.co/A3JhgISNfp,https://twitter.com/1084137886159695877/status/1434481528294281216,2021-09-05T11:40:22.000Z,1084137886159695877,9,0,0,0,"@anatomy4frcr, @_the_SRT","#A4F, #FOAMed, #FOAMrad, #radres",https://pbs.twimg.com/media/E-cl4jwWEAgaBs8.jpg
1434481198089203718,"RT @CasesCookyJar: Congratulations Dr. Menias! 
#Radiology #Minnie2021 #Leadership #Education 
@RadioGraphics @RSNA @MayoRadiology  @AuntMi…",https://twitter.com/2900448961/status/1434481198089203718,2021-09-05T11:39:03.000Z,2900448961,3,0,0,0,"@CasesCookyJar, @RadioGraphics, @RSNA, @MayoRadiology","#Radiology, #Minnie2021, #Leadership, #Education",
1434481066446835712,"RT @pedsimaging: Approach to the DDX of pelvic mass:
- Ultrasound should be used to determine the organ of origin
- Always check the renal…",https://twitter.com/725764948589039621/status/1434481066446835712,2021-09-05T11:38:32.000Z,725764948589039621,6,0,0,0,@pedsimaging,,
1434480767309074433,"Approach to the DDX of pelvic mass:
- Ultrasound should be used to determine the organ of origin
- Always check the renal fossa to exclude ectopic kidney
- If the bladder is distended, consider causes of bladder outlet obstruction

#FOAMed #FOAMPed #FOAMRad #PedsRad #RadEd https://t.co/2O0X0H6U9Q",https://twitter.com/2831819406/status/1434480767309074433,2021-09-05T11:37:20.000Z,2831819406,6,1,7,0,,"#FOAMed, #FOAMPed, #FOAMRad, #PedsRad, #RadEd",https://pbs.twimg.com/media/E-hMk6oX0AIOc0u.jpg
REPLIES
"- A cystic pelvic mass in a female in the midline posterior to the bladder is hydrometrocolpos
- Presacral masses will need further imaging with CT or MRI

Learn more: https://t.co/gDAu1woBGU"
"- A cystic pelvic mass in the midline in association with the umbilicus is often an urachal remant
- A cystic pelvic mass in a female that is not in the midline is ovarian in origin until proven otherwise"
1434480533845778435,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/1278775201510166529/status/1434480533845778435,2021-09-05T11:36:25.000Z,1278775201510166529,149,0,0,0,@tabby_kennedy,,
1434477447471374336,RT @_the_SRT: Daily Anatomy4FRCR cases begin 🌟TOMORROW🌟 on our Twitter and Instagram. Did you know that @anatomy4frcr have been delivering…,https://twitter.com/965855308215128064/status/1434477447471374336,2021-09-05T11:24:09.000Z,965855308215128064,3,0,0,0,"@_the_SRT, @anatomy4frcr",,
1434475515985936386,RT @_the_SRT: Daily Anatomy4FRCR cases begin 🌟TOMORROW🌟 on our Twitter and Instagram. Did you know that @anatomy4frcr have been delivering…,https://twitter.com/2323439713/status/1434475515985936386,2021-09-05T11:16:28.000Z,2323439713,3,0,0,0,"@_the_SRT, @anatomy4frcr",,
1434475213496987648,"RT @drharunyildiz: 1️⃣. Aberrant right subclavian artery (Arteria Lusoria)

#meded #medtwitter #radiologicalillustration #medicalillustrati…",https://twitter.com/967770130993295360/status/1434475213496987648,2021-09-05T11:15:16.000Z,967770130993295360,3,0,0,0,@drharunyildiz,"#meded, #medtwitter, #radiologicalillustration",
1434473966148767745,"Daily Anatomy4FRCR cases begin 🌟TOMORROW🌟 on our Twitter and Instagram. Did you know that @anatomy4frcr have been delivering quality teaching via a webinar platform from as early as 2014? Find out more on https://t.co/xw0B36FQkD
#radres #FOAMrad https://t.co/2HR1gSO76r",https://twitter.com/1707688116/status/1434473966148767745,2021-09-05T11:10:19.000Z,1707688116,3,0,9,0,@anatomy4frcr,"#radres, #FOAMrad",https://pbs.twimg.com/media/E-hGd1gWEAE4HdS.jpg
1434473451197059079,"Are you looking for a position at a company where you feel supported personally and professionally? Well, our responsibility is to the health and well-being of our patients AND our colleagues. See how we can help you grow as our next . https://t.co/xvvWWvB2uC #radiology #Medtech",https://twitter.com/1217190022388027392/status/1434473451197059079,2021-09-05T11:08:16.000Z,1217190022388027392,0,0,0,0,,"#radiology, #Medtech",
1434472927676846080,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/4911621563/status/1434472927676846080,2021-09-05T11:06:11.000Z,4911621563,149,0,0,0,@tabby_kennedy,,
1434472683719245827,RT @ShiYunZhao: @_the_SRT @larajehanli @Sngu10 @Char_lotte_16 @LewisCooneySRT @LS4ndu @B_Shyamanur @jordancolman2 @EWatura @lucy_mcg73 Brav…,https://twitter.com/1707688116/status/1434472683719245827,2021-09-05T11:05:13.000Z,1707688116,3,0,0,0,"@ShiYunZhao, @_the_SRT, @larajehanli, @Sngu10",,
1434472640983429123,"See how upstream image acquisition, reconstruction, and preprocessing affect head CT triage https://t.co/PpnIhZqIpp @StanfordRad @bhavik_md @Mastrodicasa_MD #NeuroRad #ML #MachineLearning https://t.co/7tJwLToiLr",https://twitter.com/1060535823173644290/status/1434472640983429123,2021-09-05T11:05:03.000Z,1060535823173644290,1,0,4,0,"@StanfordRad, @bhavik_md, @Mastrodicasa_MD","#NeuroRad, #ML, #MachineLearning",https://pbs.twimg.com/media/E-hFRAIVQAQ9psq.png
1434471898210086913,"RT @drharunyildiz: 1️⃣. Aberrant right subclavian artery (Arteria Lusoria)

#meded #medtwitter #radiologicalillustration #medicalillustrati…",https://twitter.com/1375544890822656000/status/1434471898210086913,2021-09-05T11:02:06.000Z,1375544890822656000,3,0,0,0,@drharunyildiz,"#meded, #medtwitter, #radiologicalillustration",
1434471559545110537,"The answer to last week's case was bilateral endometriomas.  Case courtesy of Jade, Wong, MD, University of Maryland. 
#ultrasound #radres https://t.co/6V4HoOdBZr",https://twitter.com/2884339839/status/1434471559545110537,2021-09-05T11:00:45.000Z,2884339839,3,0,5,0,,"#ultrasound, #radres","https://pbs.twimg.com/media/E-hESCYXMAIGtf6.jpg, https://pbs.twimg.com/media/E-hESCnWEAAEoGz.jpg"
1434470869712125952,"1️⃣. Aberrant right subclavian artery (Arteria Lusoria)

#meded #medtwitter #radiologicalillustration #medicalillustration #radiology #pediatrikradyoloji #radyoloji #pediatri #medschool #pedsrad #foamrad #foammed #pediatricradiology #pedrad #radres
⤵️ https://t.co/Kq9U6AxfLm",https://twitter.com/1171056071915528196/status/1434470869712125952,2021-09-05T10:58:01.000Z,1171056071915528196,3,1,18,0,,"#meded, #medtwitter, #radiologicalillustration, #medicalillustration, #radiology, #pediatrikradyoloji, #radyoloji, #pediatri, #medschool, #pedsrad, #foamrad, #foammed, #pediatricradiology, #pedrad, #radres",https://pbs.twimg.com/media/E-hDpz-WQAIiC1B.jpg
REPLIES
"🔝
2️⃣. Most of the patients are asymptomatic. Rarely, it causes dysphagia (dysphagia lusoria) and respiratory symptoms with related to oesophageal or tracheal compression... https://t.co/6S6ub3OnnX"
1434470630183821316,"@ShiYunZhao @_the_SRT @larajehanli @Sngu10 @LewisCooneySRT @LS4ndu @B_Shyamanur @jordancolman2 @EWatura @lucy_mcg73 @UofGlasgow @UofGMVLS @anu_obaro @LindseyMPope @JudyYeeMD @nkagetsu @profstuartaylor @BSGAR_UK @KatieDe57563902 Welcome to the new team.

Talking about diversity in #Radiology, as both a radiologist and Honorary President of @SheffBAMEMedics, perhaps @lucy_mcg73 and @HendMERashed (president) could get together to organise something?",https://twitter.com/867114771811905536/status/1434470630183821316,2021-09-05T10:57:04.000Z,867114771811905536,0,1,5,0,"@ShiYunZhao, @_the_SRT, @larajehanli, @Sngu10, @LewisCooneySRT, @LS4ndu, @B_Shyamanur, @jordancolman2, @EWatura, @lucy_mcg73, @UofGlasgow, @UofGMVLS, @anu_obaro, @LindseyMPope, @JudyYeeMD, @nkagetsu, @profstuartaylor, @BSGAR_UK, @KatieDe57563902, @SheffBAMEMedics, @lucy_mcg73, @HendMERashed",#Radiology,
1434470183658311682,RT @ShiYunZhao: @_the_SRT @larajehanli @Sngu10 @Char_lotte_16 @LewisCooneySRT @LS4ndu @B_Shyamanur @jordancolman2 @EWatura @lucy_mcg73 Brav…,https://twitter.com/965855308215128064/status/1434470183658311682,2021-09-05T10:55:17.000Z,965855308215128064,3,0,0,0,"@ShiYunZhao, @_the_SRT, @larajehanli, @Sngu10",,
1434470054435954689,RT @KhuranaBharti: Valgus impacted subcapital fracture on X-ray and CT #FOAMed #FOAMrad #radres #emergencymedicine #Trauma #medtwitter #ort…,https://twitter.com/167621291/status/1434470054435954689,2021-09-05T10:54:46.000Z,167621291,15,0,0,0,@KhuranaBharti,"#FOAMed, #FOAMrad, #radres, #emergencymedicine, #Trauma, #medtwitter",
1434470030641598468,RT @KhuranaBharti: Large hiatus hernia presenting with chest pain in ED #FOAMEd #medtwitter #FOAMrad #radres https://t.co/ow2uL39Qbv,https://twitter.com/167621291/status/1434470030641598468,2021-09-05T10:54:41.000Z,167621291,22,0,0,0,@KhuranaBharti,"#FOAMEd, #medtwitter, #FOAMrad, #radres","https://pbs.twimg.com/media/E9y39ciXoAQKoB7.jpg, https://pbs.twimg.com/media/E9y3_YTXIAMso1I.jpg"
1434469896893652994,RT @KhuranaBharti: Satisfaction of search is a common source of error in #Emergency #radiology #easytomiss non displaced scaphoid fracture…,https://twitter.com/167621291/status/1434469896893652994,2021-09-05T10:54:09.000Z,167621291,23,0,0,0,@KhuranaBharti,"#Emergency, #radiology, #easytomiss",
1434469249083400194,RT @ShiYunZhao: @_the_SRT @larajehanli @Sngu10 @Char_lotte_16 @LewisCooneySRT @LS4ndu @B_Shyamanur @jordancolman2 @EWatura @lucy_mcg73 Brav…,https://twitter.com/737489425/status/1434469249083400194,2021-09-05T10:51:34.000Z,737489425,3,0,0,0,"@ShiYunZhao, @_the_SRT, @larajehanli, @Sngu10",,
1434469202497257473,"RT @msk_munoz: ISAKOS classification of meniscal tears 

Discourages use of red &amp; white terms. The current ISAKOS recommendation here 👇

#r…",https://twitter.com/1558038924/status/1434469202497257473,2021-09-05T10:51:23.000Z,1558038924,31,0,0,0,@msk_munoz,,
1434364062859726852,RT @DamienMedrano1: 1/ #futureradres #match2022 PS tip: Very few radiology programs request applicants to mention why you are applying to t…,https://twitter.com/1249913373958926336/status/1434364062859726852,2021-09-05T03:53:36.000Z,1249913373958926336,2,0,0,0,@DamienMedrano1,"#futureradres, #match2022",
1434361066432053250,RT @KhuranaBharti: Satisfaction of search is a common source of error in #Emergency #radiology #easytomiss non displaced scaphoid fracture…,https://twitter.com/2444488238/status/1434361066432053250,2021-09-05T03:41:42.000Z,2444488238,23,0,0,0,@KhuranaBharti,"#Emergency, #radiology, #easytomiss",
1434360505850896385,RT @KhuranaBharti: Satisfaction of search is a common source of error in #Emergency #radiology #easytomiss non displaced scaphoid fracture…,https://twitter.com/393804079/status/1434360505850896385,2021-09-05T03:39:28.000Z,393804079,23,0,0,0,@KhuranaBharti,"#Emergency, #radiology, #easytomiss",
1434359723927691265,RT @KhuranaBharti: Satisfaction of search is a common source of error in #Emergency #radiology #easytomiss non displaced scaphoid fracture…,https://twitter.com/3235094600/status/1434359723927691265,2021-09-05T03:36:21.000Z,3235094600,23,0,0,0,@KhuranaBharti,"#Emergency, #radiology, #easytomiss",
1434359558747607054,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/784547854136315905/status/1434359558747607054,2021-09-05T03:35:42.000Z,784547854136315905,149,0,0,0,@tabby_kennedy,,
1434359462760960003,"RT @EMiddlebrooksMD: Patients with prominent hippocampal dentation are subject to volume averaging even in high res 3T COR T2, as in this c…",https://twitter.com/784547854136315905/status/1434359462760960003,2021-09-05T03:35:19.000Z,784547854136315905,8,0,0,0,@EMiddlebrooksMD,,
1434357656303509507,"RT @PeteFiesterMD: Pontine Lesions on🧠#MRI may be tricky.

Consider separating DDX. into Vascular and Non-vascular pathology (slide 1 &amp; 2)…",https://twitter.com/964388680247926784/status/1434357656303509507,2021-09-05T03:28:08.000Z,964388680247926784,10,0,0,0,@PeteFiesterMD,#MRI,
1434354618121834498,RT @KhuranaBharti: Satisfaction of search is a common source of error in #Emergency #radiology #easytomiss non displaced scaphoid fracture…,https://twitter.com/725764948589039621/status/1434354618121834498,2021-09-05T03:16:04.000Z,725764948589039621,23,0,0,0,@KhuranaBharti,"#Emergency, #radiology, #easytomiss",
1434354535598788609,"RT @ASHNRSociety: #ASHNR21 is just 4 days away — have you registered yet? Don’t miss out on world-class #HNRad didactics, cutting edge scie…",https://twitter.com/1396306196727017472/status/1434354535598788609,2021-09-05T03:15:44.000Z,1396306196727017472,5,0,0,0,@ASHNRSociety,"#ASHNR21, #HNRad",
1434354379654565890,RT @Radiology_AI: Variational autoencoders with unsupervised learning can detect incorrect organ segmentations on CT https://t.co/mIrAT2SUB…,https://twitter.com/931068577/status/1434354379654565890,2021-09-05T03:15:07.000Z,931068577,5,0,0,0,@Radiology_AI,,
1434353684931096586,RT @KhuranaBharti: Satisfaction of search is a common source of error in #Emergency #radiology #easytomiss non displaced scaphoid fracture…,https://twitter.com/1237960343143366657/status/1434353684931096586,2021-09-05T03:12:22.000Z,1237960343143366657,23,0,0,0,@KhuranaBharti,"#Emergency, #radiology, #easytomiss",
1434353600193601537,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/554635509/status/1434353600193601537,2021-09-05T03:12:01.000Z,554635509,149,0,0,0,@tabby_kennedy,,
1434352748128976899,"RT @HgeImagen: Respuesta del caso semanal: #Radres #OrgullosamenteHge #radiology #ct 
@residentesSERAM @XochitlMadrid1 https://t.co/RW1WTzg…",https://twitter.com/3138589242/status/1434352748128976899,2021-09-05T03:08:38.000Z,3138589242,13,0,0,0,"@HgeImagen, @residentesSERAM, @XochitlMadrid1","#Radres, #OrgullosamenteHge, #radiology, #ct",
1434352241289351170,"RT @EMiddlebrooksMD: Patients with prominent hippocampal dentation are subject to volume averaging even in high res 3T COR T2, as in this c…",https://twitter.com/343618271/status/1434352241289351170,2021-09-05T03:06:37.000Z,343618271,8,0,0,0,@EMiddlebrooksMD,,
1434352129167302658,RT @OHSURadiology: Check out our residency video! Our faculty and residents really showcase the best parts of living and working here. @dot…,https://twitter.com/1396550476775268354/status/1434352129167302658,2021-09-05T03:06:11.000Z,1396550476775268354,1,0,0,0,@OHSURadiology,,
1434351846697541637,Variational autoencoders with unsupervised learning can detect incorrect organ segmentations on CT https://t.co/mIrAT2SUBL @NIHRadiology @NIHClinicalCntr @uwsmph #VAE #AbdRad #ML https://t.co/druISKX9Dp,https://twitter.com/1060535823173644290/status/1434351846697541637,2021-09-05T03:05:03.000Z,1060535823173644290,5,0,7,0,"@NIHRadiology, @NIHClinicalCntr, @uwsmph","#VAE, #AbdRad, #ML",https://pbs.twimg.com/media/E-fXZ2uUcAQNZcs.png
1434349611636961280,"RT @msk_munoz: ISAKOS classification of meniscal tears 

Discourages use of red &amp; white terms. The current ISAKOS recommendation here 👇

#r…",https://twitter.com/861301748002168832/status/1434349611636961280,2021-09-05T02:56:10.000Z,861301748002168832,31,0,0,0,@msk_munoz,,
1434348288375988224,"RT @EMiddlebrooksMD: Patients with prominent hippocampal dentation are subject to volume averaging even in high res 3T COR T2, as in this c…",https://twitter.com/756268466768871424/status/1434348288375988224,2021-09-05T02:50:55.000Z,756268466768871424,8,0,0,0,@EMiddlebrooksMD,,
1434346852682539013,"RT @ASHNRSociety: #RadRes, #NeuroRad Fellows, or Junior Faculty looking for another reason to attend #ASHNR21 -- mentoring from @tabby_kenn…",https://twitter.com/39646784/status/1434346852682539013,2021-09-05T02:45:13.000Z,39646784,11,0,0,0,@ASHNRSociety,"#RadRes, #NeuroRad, #ASHNR21",
1434346135221587970,"RT @tabby_kennedy: Don't know where to start when looking at a temporal bone CT? This infographic walks you through my search pattern.

Int…",https://twitter.com/39646784/status/1434346135221587970,2021-09-05T02:42:22.000Z,39646784,149,0,0,0,@tabby_kennedy,,
1434344084894883844,RT @ACOREdu: @sbhatt1516 @MayoFL_RadRes @ElsayesKhaled @UtmbRadiology @drpedrodiaz @BCM_Radiology Answering the same question about applica…,https://twitter.com/1252971062343720960/status/1434344084894883844,2021-09-05T02:34:13.000Z,1252971062343720960,2,0,0,0,"@ACOREdu, @sbhatt1516, @MayoFL_RadRes, @ElsayesKhaled, @UtmbRadiology, @drpedrodiaz, @BCM_Radiology",,
