1440317031899824131,"Tomorrow, @MLSampaioMD will be presenting at the 51st São Paulo Conference on Radiology, @spradiologia, on Pectoralis Major MRI and Ultrasound!
#JPR2021 #SPR #Radiology #RadEd #RadTwitter https://t.co/yZssxLc4VR https://t.co/fXuu9t9kaf",https://twitter.com/uOttawaRad/status/1440317031899824131,2021-09-21T14:08:34.000Z,en,uOttawaRad,https://twitter.com/uOttawaRad,"Official Twitter account for @uOttawa's Department of Radiology. A re-tweet is not an endorsement. 

#OttawaRadCME #OttawaRadiology",uOttawaRadiology,570,261,508,0,0,0,0,"@MLSampaioMD, @spradiologia","#JPR2021, #SPR, #Radiology, #RadEd, #RadTwitter",https://pbs.twimg.com/media/E_0IsyLUcBIjVaL.jpg
1440317026795327489,Only 35 hours left before the big event! Register now https://t.co/5WgHPOmc9Q #MedStudentTwitter #Radres @AMSERRads https://t.co/C3pss3ECGD,https://twitter.com/SaraZhaoIRad/status/1440317026795327489,2021-09-21T14:08:33.000Z,en,SaraZhaoIRad,https://twitter.com/SaraZhaoIRad,"Interventional Radiologist, Clinician, & Educator | #IRad @MGHIR1| Alumna @Yale","Sara Smolinski-Zhao, MD",499,175,72,4,1,7,0,@AMSERRads,"#MedStudentTwitter, #Radres",
1440316744094994448,"The hot cross bun sign refers to cruciform linear pontine T2 hyperintensity due to selective degeneration of transverse pontocerebellar tracts and median pontine raphe nuclei. Classic sign for MSA-C.

#MedEd #medtwitter #Neurology #radres #FOAMrad #Neuroradiology https://t.co/zvg0XNJiqU",https://twitter.com/Neuroradbites/status/1440316744094994448,2021-09-21T14:07:26.000Z,en,Neuroradbites,https://twitter.com/Neuroradbites,Providing you with bite-sized Neurorad knowledge #radres #neuroradiology #radiology,Neuroradiology bites,988,799,56,20,0,70,1,,"#MedEd, #medtwitter, #Neurology, #radres, #FOAMrad, #Neuroradiology",https://pbs.twimg.com/media/E_0HglkVUA4yMZQ.png
1440316635039080448,"Attending #NASCI21? Why not take a look at this BJR|Open paper on ""Diagnosing cystic duct patency during myocardial perfusion imaging (MPI), using Tc99m Sestamibi (MIBI), as an adjunct benefit in the acute setting"": https://t.co/Yrw8UL49xs
#Radiology #CardioTwitter #FOAMed https://t.co/5B4StHZvNI",https://twitter.com/BJR_Radiology/status/1440316635039080448,2021-09-21T14:07:00.000Z,en,BJR_Radiology,https://twitter.com/BJR_Radiology,"International journals of radiology, radiation oncology and related sciences: BJR, BJR|Open and BJR|Case reports. Published by the BIR (@BIR_News)",BJR Journals,9190,2390,20079,1,0,1,0,,"#NASCI21, #Radiology, #CardioTwitter, #FOAMed",https://pbs.twimg.com/media/E_aT2PAVcAgTHqv.png
1440316465689677832,"Attending the #ASER2021 annual meeting virtually this year, and I couldn't think of a better way to do it. This team is ready for the next session! 

@ASER_ERad @thoracicrad #onlinelearning #EmRad #radiology #MedEd #medtwitter https://t.co/7Pe42KRVNt",https://twitter.com/HemangKotechaDO/status/1440316465689677832,2021-09-21T14:06:19.000Z,en,HemangKotechaDO,https://twitter.com/HemangKotechaDO,Emergency/Trauma Radiologist. Emergency Radiology Fellowship Program Director. @UMMSRadiology @UMassMedical,"Hemang Kotecha, DO",496,596,225,0,1,13,0,"@ASER_ERad, @thoracicrad","#ASER2021, #onlinelearning, #EmRad, #radiology, #MedEd, #medtwitter",https://pbs.twimg.com/media/E_0IMN0UYAA8tf9.jpg
1440315890495492109,"Have you seen the latest features in our AI empowered INFINITT PACS 7.0?
#INFINITTPACS #Radiology #PACS #AI
 https://t.co/yBWHApjKMq https://t.co/URTYNHdZYL",https://twitter.com/PACS4U/status/1440315890495492109,2021-09-21T14:04:02.000Z,en,PACS4U,https://twitter.com/PACS4U,INFINITT North America is a technology leader serving the information & image management needs of healthcare facilities since 1993.,INFINITT North America,89,71,408,0,0,0,0,,"#INFINITTPACS, #Radiology, #PACS, #AI",https://pbs.twimg.com/media/E_0HqsMVgAAkNqK.jpg
1440315453327351811,#RT RSNA: Take this course in our Online Learning Center to better understand how knowledge of factors considered by applicants during the residency program application process can help residency programs recruit applicants of all genders: https://t.co/sCtDSYv8rQ #RadEd #RadRes…,https://twitter.com/bwells80/status/1440315453327351811,2021-09-21T14:02:18.000Z,en,bwells80,https://twitter.com/bwells80,Internal Medicine/ER doc and Radiologist. Currently in Emergency Radiology at Massachusetts General Hospital. Opinions are my own and are not formal advice.,Brian Wells,743,1568,17200,0,0,0,0,,"#RT, #RadEd, #RadRes",
1440315015932776460,Take this course in our Online Learning Center to better understand how knowledge of factors considered by applicants during the residency program application process can help residency programs recruit applicants of all genders: https://t.co/5ovg94uuzh #RadEd #RadRes https://t.co/oCqikPt6NJ,https://twitter.com/RSNA/status/1440315015932776460,2021-09-21T14:00:34.000Z,en,RSNA,https://twitter.com/RSNA,The Radiological Society of North America is a nonprofit professional membership society committed to excellence in patient care through education & research.,RSNA,54777,2530,9468,0,0,2,0,,"#RadEd, #RadRes",https://pbs.twimg.com/media/E_0G3skUYA4v9pd.jpg
1440314955840909328,"Subspecialist Thoracic Lectures for the #Emergency #Radiologist: In Partnership with the Society of Thoracic Radiology @thoracicrad at 10 AM #ASER2021

👉 Dr. Mark Hammer by talking about pitfalls in CT PE interpretation! #Radres #EMRad #FOAMRad #Medtwitter https://t.co/AjIFBJc4vT",https://twitter.com/ASER_ERad/status/1440314955840909328,2021-09-21T14:00:19.000Z,en,ASER_ERad,https://twitter.com/ASER_ERad,Advance diagnosis & treatment of acutely ill/injured pts via medical imaging & enhance teaching & research in emergency radiology. #EMRad #Radiology #RadRes,Emergency Radiology,7193,2436,2308,10,2,34,1,@thoracicrad,"#Emergency, #Radiologist, #ASER2021, #Radres, #EMRad, #FOAMRad, #Medtwitter",https://pbs.twimg.com/media/E_0G0GpVEAA9ZPh.jpg
1440314480735358981,"Un ""twinkling"" de hoy. Litiasis renal derecha. 

#ultrasound #ultrasonido #sonography #radiology #radiologia #meded #medicine https://t.co/DenRXfRkaV",https://twitter.com/JMMR83/status/1440314480735358981,2021-09-21T13:58:26.000Z,es,JMMR83,https://twitter.com/JMMR83,Venezolano. Médico. Ecosonografía General y Vascular. Estudiante permanente.,Joaquín Martínez,933,1118,29111,0,0,0,0,,"#ultrasound, #ultrasonido, #sonography, #radiology, #radiologia, #meded, #medicine","https://pbs.twimg.com/media/E_0GYD1UUAw6A9i.jpg, https://pbs.twimg.com/media/E_0GYtqVIAIFgix.jpg"
1440313363448221699,"Take a look at what our authors and your peers have to say about publishing their work in our journals: https://t.co/JjEp8q3e8B
#Radiology #MedPhys #RadOnc #RadRes 
@BIR_News https://t.co/7p9Pz0gwoj",https://twitter.com/BJR_Radiology/status/1440313363448221699,2021-09-21T13:54:00.000Z,en,BJR_Radiology,https://twitter.com/BJR_Radiology,"International journals of radiology, radiation oncology and related sciences: BJR, BJR|Open and BJR|Case reports. Published by the BIR (@BIR_News)",BJR Journals,9190,2390,20079,0,0,1,0,@BIR_News,"#Radiology, #MedPhys, #RadOnc, #RadRes",https://pbs.twimg.com/media/E-q2CImXEAM5gDY.jpg
1440310961856864269,A 27-year-old man presented with pain and swelling of the penis after sexual activity. Ultrasound images of the penis are provided. Can you solve this #radiology case from @HenaSara of @PennRadiology? https://t.co/HwKuZ7InRm https://t.co/mRAamdzuWG,https://twitter.com/AuntMinnie/status/1440310961856864269,2021-09-21T13:44:27.000Z,en,AuntMinnie,https://twitter.com/AuntMinnie,An online radiology portal for medical imaging professionals.,AuntMinnie.com,33862,364,28413,1,0,1,0,"@HenaSara, @PennRadiology",#radiology,https://pbs.twimg.com/media/E_0DLyzVUAMQDwu.png
1440310631337316361,"Today is the last day to sign up for our virtual Open House this evening. Capping invites at noon today CST. Click the link below:
https://t.co/5859UekzJ5
#match2022 #futureradres #meded #radres",https://twitter.com/UtmbRadiology/status/1440310631337316361,2021-09-21T13:43:08.000Z,en,UtmbRadiology,https://twitter.com/UtmbRadiology,"UTMB Diagnostic Radiology Residency on beautiful Galveston island. Oldest rad residency in Texas. Offering 6 DR spots, 1 IR/DR spot and up to two ESIR spots.",UTMB Radiology Residency,376,211,162,1,0,3,0,,"#match2022, #futureradres, #meded, #radres",
1440308696710451205,#questions? reach out to us https://t.co/4PlS4NQuOk #call 8456920030 #email information@rapc.net #radiology #RT,https://twitter.com/rapcdotnet/status/1440308696710451205,2021-09-21T13:35:27.000Z,en,rapcdotnet,https://twitter.com/rapcdotnet,"Radiologic Associates, PC - The Premier Provider of On-Site and Teleradiology Services in the Hudson Valley
information@rapc.net",RAPC,165,125,19388,0,0,0,0,,"#questions, #call, #email, #radiology, #RT",
1440308604381265924,Acrodysostosis:  Imaging findings https://t.co/JtHZHAHBAp #radiology #RareDisease #FOAMed https://t.co/9XY40V5Uai,https://twitter.com/RadiologyGamuts/status/1440308604381265924,2021-09-21T13:35:05.000Z,en,RadiologyGamuts,https://twitter.com/RadiologyGamuts,"Knowledge of 16,912 imaging findings and diseases to support #AI in #radiology

#ArtificialIntelligence #MachineLearning #FOAMrad",Radiology Knowledge,6065,4120,8021,0,0,4,0,,"#radiology, #RareDisease, #FOAMed",https://pbs.twimg.com/media/E_0BCxCUcAErdMg.png
1440308348889432065,"Continuing our visiting professorship series, this whole week we welcome Texas Radiology Associates @RadiologyTexas Dr. Wooten for MRI Physics 1-5. #radres #futureradres #meded #raded",https://twitter.com/UtmbRadiology/status/1440308348889432065,2021-09-21T13:34:04.000Z,en,UtmbRadiology,https://twitter.com/UtmbRadiology,"UTMB Diagnostic Radiology Residency on beautiful Galveston island. Oldest rad residency in Texas. Offering 6 DR spots, 1 IR/DR spot and up to two ESIR spots.",UTMB Radiology Residency,376,211,162,1,0,3,0,@RadiologyTexas,"#radres, #futureradres, #meded, #raded",
1440308064926638095,We believe that our colleagues are worth more than a paycheck. That is why we provide them with a number of other benefits so that they can have the support they need. Are you looking for better benefits? Check out this opening in. https://t.co/Qt19inXpnt #radiology #Medtech,https://twitter.com/hca_health/status/1440308064926638095,2021-09-21T13:32:56.000Z,en,hca_health,https://twitter.com/hca_health,"We are driven by a single mission: Above all else, we are committed to the care and improvement of human life.",HCAHealthJobs,1293,49,2924,0,0,0,0,,"#radiology, #Medtech",
1440307325877821440,"📨  New Job Listing - Breast Radiologist in the Isle Of Man! 🧑‍⚕️ Are you an friendly, flexible and passionate radiologist? 

Apply now at https://t.co/FanmWzZ9cm! 📝 

#radiology #healthcarejobs #ukjobs #isleofman #jobsinhealthcare #Recruitment2021 https://t.co/u0JveQOLa9",https://twitter.com/Innacare_Ltd/status/1440307325877821440,2021-09-21T13:30:00.000Z,en,Innacare_Ltd,https://twitter.com/Innacare_Ltd,We believe that every individual has the right to outstanding care when they need it,Inna Care,10,34,27,0,0,0,0,,"#radiology, #healthcarejobs, #ukjobs, #isleofman, #jobsinhealthcare, #Recruitment2021",https://pbs.twimg.com/media/E_z65z5VUAAE27-.jpg
1440200694338768902,"The latest AI-empowered, intelligent PACS from INFINITT Middle East Africa orchestrates the entire radiology workflow and maximizes overall reading productivity. 
To check out INFINITT PACS 7.0, visit them at ARM from 10 – 12 October 2021!
#INFINITTHealthcare #radiology #PACS #AI https://t.co/EgWljxSR1a",https://twitter.com/Radiology_UAE/status/1440200694338768902,2021-09-21T06:26:17.000Z,en,Radiology_UAE,https://twitter.com/Radiology_UAE,The Annual Radiology Meeting in UAE is a highly specialised event in the field of Radiology and Diagnostic Imaging. https://t.co/RzW5j27C4J,Radiology UAE,556,410,706,0,0,0,0,,"#INFINITTHealthcare, #radiology, #PACS, #AI",https://pbs.twimg.com/media/E_yetV-VkAQBFVu.jpg
1440197241608687621,Registered for #RSNA21 - what a fantastic way of resuming transatlantic travel!😀Looking forward to having a great time in Chicago and catching up with my friends &amp; colleagues from the US! #radres,https://twitter.com/SL_Radiology/status/1440197241608687621,2021-09-21T06:12:34.000Z,en,SL_Radiology,https://twitter.com/SL_Radiology,MD | Radiology resident @UKKoeln | Former research fellow @mghimaging | Deputy Editor #RadInTraining @Radiology_RSNA | Associate Editor @myESR #Oncology #MedEd,Simon Lennartz,108,184,71,0,0,7,0,,"#RSNA21, #radres",
1440194089996062720,"Uterine fibroid embolisation has been used to treat uterine fibroids for over 20 years. It's also great for women who are looking for minimally invasive treatment options. #medtwitter 

Learn more here: https://t.co/c69RR3eC1j

#IRad #Fibroids #UterineFibroids #MoreThanFibroids https://t.co/Ybj1fMiu6G",https://twitter.com/NB_IRad/status/1440194089996062720,2021-09-21T06:00:03.000Z,en,NB_IRad,https://twitter.com/NB_IRad,"Dr Shaun Quigley is an Interventional Radiologist with over 10 years experience in delivering minimally-invasive, safe and effective treatment options.",Northern Beaches Interventional Radiology,69,92,169,0,0,2,0,,"#medtwitter, #IRad, #Fibroids, #UterineFibroids, #MoreThanFibroids",https://pbs.twimg.com/media/E_yY5EdVgAIYRD0.jpg
1440192281034694663,"Survival Radiology 2021 Case of the Week: A 70-year-old male presents with abdominal discomfort and sepsis. What are the findings on AXR? 

Case Courtesy of Dr Vikas Shah, https://t.co/8XuvVOm6ao rID:56066. 

#LKCMedicine #NUSMedicine #dukenus #singhealth #MedEd #radiology https://t.co/UBViPihdut",https://twitter.com/SGHImaging/status/1440192281034694663,2021-09-21T05:52:51.000Z,en,SGHImaging,https://twitter.com/SGHImaging,This is the SGH Imaging Twitter page! Tune in to find more about our work,Singapore General Hospital (SGH) Imaging,45,76,66,2,1,2,0,,"#LKCMedicine, #NUSMedicine, #dukenus, #singhealth, #MedEd, #radiology","https://pbs.twimg.com/media/E_yXPrdVIA082ao.jpg, https://pbs.twimg.com/media/E_yXP16UYAA4qKy.jpg"
1440188231492927490,"#medtwitter #radiology interesting analogy, if you came across any Interesting  bird sign in radiology share in comments https://t.co/8seeTOSse7",https://twitter.com/sumersethi/status/1440188231492927490,2021-09-21T05:36:46.000Z,en,sumersethi,https://twitter.com/sumersethi,"Director @damsdelhi & TeleRad Providers Radiologist & Entrepreneur, #radiology #medicaleducation #Teleradiology #Medtwitter #Edtech",Dr Sumer Sethi,20163,2116,10801,6,3,34,0,,"#medtwitter, #radiology",https://pbs.twimg.com/media/E_yTjm9UYAUZlTJ.jpg
1440188007005392908,"WHAT IS SPIN ECHO PULSE SEQUENCE? 
#MRI #CT #MRIScan #CTScan #MedicalImaging #MRIMachines #DiagnosticImaging #Imaging #radiology #radiography #radioimaging #ComputedTomography #MagneticResonanceImaging
#medicalscan #medicalscans #medicalscanning #bodyscan #bodyscanning #equipment https://t.co/e3cIAHpGYw",https://twitter.com/PhantomINDPvt/status/1440188007005392908,2021-09-21T05:35:52.000Z,en,PhantomINDPvt,https://twitter.com/PhantomINDPvt,"We are the market leader in Refurbished GE 3.0T MRI Scanner and 1.5 T MRI scanner Machines, CT Scanner, Radiology Equipments, Medical imaging diagnosis device",Phantom Healthcare IND Private Limited,63,173,1072,0,0,1,0,,"#MRI, #CT, #MRIScan, #CTScan, #MedicalImaging, #MRIMachines, #DiagnosticImaging, #Imaging, #radiology, #radiography, #radioimaging, #ComputedTomography, #MagneticResonanceImaging, #medicalscan, #medicalscans, #medicalscanning, #bodyscan, #bodyscanning, #equipment",https://pbs.twimg.com/media/E_ySTzgVgAYIXKN.jpg
1440181625061445639,"Want to work at MemorialCare ? We're hiring in #LagunaHills, CA! Click for details: https://t.co/mQnTikDlG0 #radiology",https://twitter.com/MemorialCareJob/status/1440181625061445639,2021-09-21T05:10:31.000Z,en,MemorialCareJob,https://twitter.com/MemorialCareJob,Interested in the latest jobs available at MemorialCare Medical Centers? Follow us here!,MemorialCare Careers,305,9,17456,0,0,0,0,,"#LagunaHills, #radiology",
1440181210068623369,"Be a part of a team that puts the care and improvement of human life above all else. We believe excellent people make excellence happen. Apply to be a Special Procedures Radiology Technologist with us! https://t.co/xsAXpzLpRM #SaintPetersburg, FL #radiology",https://twitter.com/HcaTech/status/1440181210068623369,2021-09-21T05:08:52.000Z,en,HcaTech,https://twitter.com/HcaTech,"We eagerly embrace the challenges of our profession and welcome new opportunities to grow and make a positive impact. #HCAHealthcare

https://t.co/0pCNfUjkbY",HCATechJobs,1475,108,2084,0,0,0,0,,"#SaintPetersburg, #radiology",
1440030248238604341,"While you're at #NASCI21, make sure you read this BJR Review on ""Multimodality cardiac imaging in the 21st century: evolution, advances and future opportunities for innovation"": https://t.co/xEi5XwvOLA
#CardioTwitter #Radiology https://t.co/QU5BCZVqnm",https://twitter.com/BJR_Radiology/status/1440030248238604341,2021-09-20T19:09:00.000Z,en,BJR_Radiology,https://twitter.com/BJR_Radiology,"International journals of radiology, radiation oncology and related sciences: BJR, BJR|Open and BJR|Case reports. Published by the BIR (@BIR_News)",BJR Journals,9190,2390,20079,2,0,2,0,,"#NASCI21, #CardioTwitter, #Radiology",https://pbs.twimg.com/media/E_aUg3IUYAQPa9U.png
1440028262797770768,"It's that time of year again! #ASER2021 starts tomorrow! 😍 Don't miss the morning Founders' Session which provides unique insights into #Emergency #Radiology practice. 

During the session, Dr. Melissa Davis will discuss Health Disparities During the COVID-19 Pandemic. #FOAMRad https://t.co/P02TSFHZc2",https://twitter.com/ASER_ERad/status/1440028262797770768,2021-09-20T19:01:06.000Z,en,ASER_ERad,https://twitter.com/ASER_ERad,Advance diagnosis & treatment of acutely ill/injured pts via medical imaging & enhance teaching & research in emergency radiology. #EMRad #Radiology #RadRes,Emergency Radiology,7193,2436,2308,5,1,24,3,,"#ASER2021, #Emergency, #Radiology, #FOAMRad",https://pbs.twimg.com/media/E_wCEY2UYAMr2hJ.jpg
1440028124104777731,"Tomorrow is the big day! We are very happy to be part of the XXX Congress of the Latin American Society of Cytopathology, where we will share the latest news we have for you! More info in the following link: https://t.co/kugmFLTgKC  

#cytopathology #slac2020 #imexhs #radiology https://t.co/euHhUAqOpX",https://twitter.com/imexhs/status/1440028124104777731,2021-09-20T19:00:33.000Z,en,imexhs,https://twitter.com/imexhs,"At IMEXHS, our focus is improving the quality of life for both doctors and their patients.
#IMEXHS #Radiology #EnterpriseImaging #AI #DigitalTransformation",IMEXHS,83,460,179,0,0,0,0,,"#cytopathology, #slac2020, #imexhs, #radiology",https://pbs.twimg.com/media/E_wB8e1UcAgbKE1.jpg
1440024868108468228,"Add a lower cost, refurbished CT scanner to your practice and help save lives with more lung screening options for your patients. https://t.co/Bx4m0FAT3T #Radiology #DiagnosticImaging #CTScan",https://twitter.com/RadOncSystems/status/1440024868108468228,2021-09-20T18:47:37.000Z,en,RadOncSystems,https://twitter.com/RadOncSystems,Radiology Oncology Systems is one of the leading providers of used and refurbished radiation therapy and diagnostic imaging equipment.,Radiology Oncology Systems,68,34,223,0,0,0,0,,"#Radiology, #DiagnosticImaging, #CTScan",
1440024101188354048,"Our Senior Vice President and COO, Matt Grimes, accepted the Dean’s SHOUT OUT award on behalf of Desert Radiology, for our continued commitment and support of @UNLVmedicine! #WeAreDR #UNLV #UNLVSchoolOfMedicine #Radiology #TransformingRadiology https://t.co/GdXUNCmSi8",https://twitter.com/DesertRadiology/status/1440024101188354048,2021-09-20T18:44:34.000Z,en,DesertRadiology,https://twitter.com/DesertRadiology,"Desert Radiology is the premier radiology practice in NV, providing the highest quality diagnostic imaging for 55+ years. Operating 11 outpatient centers.",Desert Radiology,48,149,72,1,0,6,0,@UNLVmedicine,"#WeAreDR, #UNLV, #UNLVSchoolOfMedicine, #Radiology, #TransformingRadiology","https://pbs.twimg.com/media/E_v-SXwVkAMrG3P.jpg, https://pbs.twimg.com/media/E_v-SXxUcAEXZq6.jpg"
1440023790554128388,Nuestros webinars vuelven en el mes de Octubre! Y hablaremos de #embolizaciónprostática el 26 de octubre a las 18:00 #SaveTheDate #IRad #formacion @SERVEISoc @SERAM_RX @residentesSERAM,https://twitter.com/SERVEI_ERF/status/1440023790554128388,2021-09-20T18:43:20.000Z,es,SERVEI_ERF,https://twitter.com/SERVEI_ERF,"Subcomité de Estudiantes, Residentes y Fellows de Radiología Vascular e Intervencionista. #formacionIR #SERVEI_ERF #IRtrainees #IRjuniors #ETFcirse",SERVEI - Subcomité Estudiantes Residentes Fellows,424,293,235,9,0,18,0,"@SERVEISoc, @SERAM_RX, @residentesSERAM","#embolizaciónprostática, #SaveTheDate, #IRad, #formacion",
1440021519866925058,"Excited to welcome @CharltonOuwMD along with @EricBTrestmanMD and the whole team at @GulfVascular into the #VIVIDTrial with their 1st enrollments earlier this month
#VenousStents #MedTwitter #VascTwitter #TwittIR #IRad #CardioTwitter
ISI: https://t.co/n554vBfF62 https://t.co/1QssZaUaLz",https://twitter.com/VesperMedical/status/1440021519866925058,2021-09-20T18:34:19.000Z,en,VesperMedical,https://twitter.com/VesperMedical,"News from Vesper Medical, the leader in shaping the future of treating deep venous disease.","Vesper Medical, Inc.",126,214,60,2,0,3,0,"@CharltonOuwMD, @EricBTrestmanMD, @GulfVascular","#VIVIDTrial, #VenousStents, #MedTwitter, #VascTwitter, #TwittIR, #IRad, #CardioTwitter",https://pbs.twimg.com/media/E_v76tIXMAAOu3U.png
1440018907205705729,Awesome way to soak up the late summer sun and to network with your colleagues in other departments! Another strength of our @UWRadRes program.  @UWiscRadiology @UWiscRadEd @uw_medicine @futureradres #radres #futureradres https://t.co/GTCmN6FCXG,https://twitter.com/MankowskiGettle/status/1440018907205705729,2021-09-20T18:23:56.000Z,en,MankowskiGettle,https://twitter.com/MankowskiGettle,Abdominal Radiologist @UWiscRadiology | Associate Residency Program Director | Director of Ultrasound | #Diversity #RadXX | tweets my own,"Lori Mankowski Gettle,MD,MBA",1519,1546,1160,0,0,7,0,"@UWRadRes, @UWiscRadiology, @UWiscRadEd, @uw_medicine, @futureradres","#radres, #futureradres",
1440017929580470281,"In this episode, we discuss the importance of patient safety in imaging and healthcare as a whole with Judy Fickey from Shared Imaging. Learn processes and protocols to help your facility put safety first.🎙️ #podcast #imaging #radiology
https://t.co/NAIWpePiay https://t.co/29xaop3Sfh",https://twitter.com/SharedImaging/status/1440017929580470281,2021-09-20T18:20:03.000Z,en,SharedImaging,https://twitter.com/SharedImaging,Strategic partner to healthcare leaders in developing and delivering comprehensive diagnostic imaging solutions.,Shared Imaging,1193,2563,2422,0,0,0,0,,"#podcast, #imaging, #radiology",https://pbs.twimg.com/media/E_v4rPzX0AUFYRs.jpg
1439955858759114757,"@MaDiSon02887887 Are you into radiology solutions? These other sectors might provide remarkable telehealth services in hospitals, emergency rooms and private clinics. So advantageous, right? #diagnosticlaboratory #clinical #radiology",https://twitter.com/LodiCake17/status/1439955858759114757,2021-09-20T14:13:24.000Z,en,LodiCake17,https://twitter.com/LodiCake17,It’s not about ideas. It’s about making ideas happen.,Luffy,300,482,430,0,0,5,0,@MaDiSon02887887,"#diagnosticlaboratory, #clinical, #radiology",
1439955591083053058,A 71-year-old man presented with abdominal pain that had worsened for the last two days. A CT of the abdomen and pelvis was performed. Can you solve this #radiology case from Dr. Nathaniel Linna of @PennRadiology? https://t.co/vlHqmoA9PW https://t.co/COLyw7Y4H6,https://twitter.com/AuntMinnie/status/1439955591083053058,2021-09-20T14:12:20.000Z,en,AuntMinnie,https://twitter.com/AuntMinnie,An online radiology portal for medical imaging professionals.,AuntMinnie.com,33862,364,28413,0,0,2,0,@PennRadiology,#radiology,https://pbs.twimg.com/media/E_u_-ofXIAQhnAH.jpg
1439954076674842627,@cmtomblinson @VUMCradiology @VanderbiltENT @VUMChealth @langermology @VUMCGME @APetersonMed @kclandeenmd @BEsianor @Fadi_Azer_MD @eric_poulosmd @AnkitaPatro15 @JoshuaKoganMD Thrilled to be part of creating this innovative curriculum combining #otolaryngology with #radiology to bring #residents together to learn head and neck imaging,https://twitter.com/MdMadelyn/status/1439954076674842627,2021-09-20T14:06:19.000Z,en,MdMadelyn,https://twitter.com/MdMadelyn,"ENT surgical resident when indoors, lover of nature when outdoors
resident @VanderbiltENT, MD @DukeMedSchool, undergrad @OhioState
views my own",Madelyn Stevens,275,152,49,2,0,5,0,"@cmtomblinson, @VUMCradiology, @VanderbiltENT, @VUMChealth, @langermology, @VUMCGME, @APetersonMed, @kclandeenmd, @BEsianor, @Fadi_Azer_MD, @eric_poulosmd, @AnkitaPatro15, @JoshuaKoganMD","#otolaryngology, #radiology, #residents",
1439953399550775300,The Importance of Neuroimaging in Dementia Treatment https://t.co/R7uFHTvwsZ #NeuroRad #MRI #PETimaging https://t.co/MK8eNNtVG9,https://twitter.com/Applied_Rad/status/1439953399550775300,2021-09-20T14:03:38.000Z,en,Applied_Rad,https://twitter.com/Applied_Rad,Applied Radiology is a clinical review journal and website for medical imaging professionals worldwide.,AppliedRadiology,16238,2873,5831,3,0,7,0,,"#NeuroRad, #MRI, #PETimaging",https://pbs.twimg.com/media/E_u9_H8XEAABLxL.jpg
1439953204926627848,Percutaneous Image-Guided Thermal Ablation of Adrenal Metastasis from Melanoma: A Single-Institution Experience. https://t.co/61P8h6vZVn @MayoRadiology #irad @Welch_IO https://t.co/W9Pd9pkwtO,https://twitter.com/JVIRmedia/status/1439953204926627848,2021-09-20T14:02:51.000Z,en,JVIRmedia,https://twitter.com/JVIRmedia,"Journal of Vascular and Interventional Radiology | Advancing minimally invasive, image-guided procedures | #Irad #Endovascular #PAD #oncology",JVIR,18873,9729,10616,0,0,11,0,"@MayoRadiology, @Welch_IO",#irad,https://pbs.twimg.com/media/E_u9zysXEAUzkgy.jpg
1439953188384395274,Outcomes of Preventive Embolization of the Inferior Mesenteric Artery during Endovascular Abdominal Aortic Aneurysm Repair. https://t.co/R0vSdZKrVl #irad https://t.co/0MVWp8nxUi,https://twitter.com/JVIRmedia/status/1439953188384395274,2021-09-20T14:02:47.000Z,en,JVIRmedia,https://twitter.com/JVIRmedia,"Journal of Vascular and Interventional Radiology | Advancing minimally invasive, image-guided procedures | #Irad #Endovascular #PAD #oncology",JVIR,18873,9729,10616,0,0,4,0,,#irad,https://pbs.twimg.com/media/E_u9y3TX0Akig6Y.jpg
1439953110810734593,#RT RSNA: Are you up for the challenge? Compete in the @RSNA/@TheASNR/@MiccaiS Brain Tumor Segmentation (BraTS) Challenge to improve brain tumor detection and treatment. Entries are due by October 12 and anyone can participate. https://t.co/BjMIDkwyfp #RSNAI #RadAI #NeuroRad @k…,https://twitter.com/bwells80/status/1439953110810734593,2021-09-20T14:02:29.000Z,en,bwells80,https://twitter.com/bwells80,Internal Medicine/ER doc and Radiologist. Currently in Emergency Radiology at Massachusetts General Hospital. Opinions are my own and are not formal advice.,Brian Wells,743,1568,17200,0,0,0,0,"@RSNA, @TheASNR, @MiccaiS, @k","#RT, #RSNAI, #RadAI, #NeuroRad",
1439952671448907785,Are you up for the challenge? Compete in the @RSNA/@TheASNR/@MiccaiS Brain Tumor Segmentation (BraTS) Challenge to improve brain tumor detection and treatment. Entries are due by October 12 and anyone can participate. https://t.co/XBfRN7Y7uh #RSNAI #RadAI #NeuroRad @kaggle https://t.co/dXuNfF5QZm,https://twitter.com/RSNA/status/1439952671448907785,2021-09-20T14:00:44.000Z,en,RSNA,https://twitter.com/RSNA,The Radiological Society of North America is a nonprofit professional membership society committed to excellence in patient care through education & research.,RSNA,54777,2530,9468,3,0,7,0,"@RSNA, @TheASNR, @MiccaiS, @kaggle","#RSNAI, #RadAI, #NeuroRad",https://pbs.twimg.com/media/E_u9UqmWQAEc48T.jpg
